url,date,title,text
"https://en.wikinews.org//wiki/Bombs_kill_at_least_20_at_cathedral_in_Mindanao,_Philippines",2019-01-28,"Bombs kill at least 20 at cathedral in Mindanao, Philippines","Monday, January 28, 2019 


Twin bombings yesterday struck the Jolo Cathedral in Mindanao, Philippines. The second blast affected first responders following the first; between the two blasts, at least 20 were killed.


According to Chief Superintendent Graciano Mijares of the police of the Autonomous Region in Muslim Mindanao, the confirmed deaths are fourteen civilians, five Armed Forces personnel, and one member of the Coast Guard. This revised downwards an earlier toll of 27 dead. Mijares further claimed 90 civilians were wounded, as were seventeen from the Armed Forces, and two each from the Coast Guard and the National Police. Some victims were airlifted to nearby Zamboanga.


""We will use the full force of the law to bring to justice the perpetrators behind this incident,"" said Delfin Lorenzana, the Defence Secretary; he described the attacks as a ""dastardly act"" and urged vigilant locals to assist authorities and ""deny terrorism any victory"". The first bomb went off within the Roman Catholic cathedral; the second in its car park. Lorenzana said he had ordered 'heightened alert' from troops, and that the army protect places of worship.


The Philippines is a Catholic majority nation. This week saw a referendum seeking to create a new autonomous, self-administered region in Muslim-majority Mindanao, potentially ending decades of conflict with the Moro Islamic Liberation Front. Of the 2.8 million who voted, 85% were in favour and on Friday the government announced the new region, to be called Bangsamoro, would be governing itself from 2022. 


Jolo, and the Sulu region it is within, were among the areas to vote against the measure. Bangsamoro is nevertheless to include them within it.


Arnel dela Vega of the army's Western Mindanao Command said the Abu Sayyaf Group are the suspected perpetrators. The first bomb went off during Mass; video footage from the scene shows wooden pews broken and scattered within the building. Regional Governor Mujiv Hataman agreed, saying only this organisation appeared capable of the double bombing. The Islamic State of Iraq and the Levant, which is linked to the Abu Sayyaf Group, subsequently claimed responsibility.


The Coast Guard said their casualties were attending mass. The deceased seaman was identified as Jaypee Galicha by a Coast Guard spokesperson. The Coast Guard has announced an order by Coast Guard Commandant Admiral Elson Hermogino directing Coast Guard units nearby to ""join personnel from the [army and police] in the investigation and pursuit of the perpetrators.""


Statements of condemnation have come from Organisation of Islamic Cooperation (OIC) head Yousef Al-Othaimeen, Pope Francis, and a spokesperson for President Rodrigo Duterte. The OIC is the largest group representing nations with mainly Muslim populations.


"
"https://en.wikinews.org//wiki/Mokha,_Yemen_bomb_kills_photojournalist,_at_least_five_others",2019-01-30,"Mokha, Yemen bomb kills photojournalist, at least five others","Wednesday, January 30, 2019 


A bombing was yesterday reported to have killed Abu Dhabi TV photojournalist Ziad al-Sharabi in the Red Sea port town of Mokha, Yemen. At least five other civilians reportedly also died in last night's attack; around twenty more, including colleague Faisal al-Thubhani, were injured.


The bomb was placed on a motorcycle in a market, stated Minister of Information Moammar al-Eryani, and was left outside a restaurant. No claims of responsibility were reported yesterday, but the general manager of Abu Dhabi Media, Dr Ali bin Tamim, attributed the bombing to Houthi rebels. Similar attributions of responsibility were made by state news firm Saba and al-Eryani.


Tamim claimed Houthis have attacked journalists previously. The Committee to Protect Journalists reports sixteen other journalist deaths in the nation since 2015. According to al-Eryani, the rebels are backed by Iran. 


Mokha is generally less affected by violence than other parts of Yemen, since it was recaptured from Houthis in 2017. It is host to an anti-Houthi, pro-government coalition fighting the Houthis. Yemen has been experiencing civil war since the capital, Sanaa, fell under Houthi control in 2014. At present, the United Nations is attempting a peacekeeping mission.


Expressions of condolences have come from social media users, Sky News Arabia producer Jamal al-Harbi, and al-Eryani. 


"
https://en.wikinews.org//wiki/Toronto_serial_killer_Bruce_McArthur_pleads_guilty_to_eight_murders,2019-02-01,Toronto serial killer Bruce McArthur pleads guilty to eight murders,"Friday, February 1, 2019 


Bruce McArthur, from Toronto, Canada, on Tuesday admitted his guilt in eight murders. McArthur pleaded guilty to each crime at the Superior Court.


Beginning in 2010 and continuing for seven years, McArthur murdered gay men; all but one victim was found dismembered in large planters at a house he had access to. The eighth was discovered in a nearby ravine. McArthur's first victim of the eight was 40-year-old Skandaraj Navaratnam, a former boyfriend and employee of McArthur. The 67-year-old killer had kept a bracelet of Navaratnam's.


Other items kept from victims include a notebook from one victim and further jewellery from another. A search of McArthur's van found an alleged murder weapon, which was not publicly identified; inside McArthur's home was a bag with syringes, a glove, duct tape, zip ties, and a bungee cord. Six of the murders were, according to agreed facts heard in court, ""sexual in nature"" and five of those involved ligatures.


Several of the deceased had links to an area of the city known as the Gay Village. Many were vulnerable, but the final victim, LGBT activist Andrew Kinsman, 49, was quickly reported missing. It is now known McArthur was twice interviewed by police during the killings before he was linked to them.


McArthur travelled selling socks and other undergarments. He also ran a small landscaping business.


Sentencing is scheduled for February 4. McArthur faces a mandatory life sentence with a minimum term of 25 years for first-degree murder; the prosecution can seek to run these consecutively.


Toronto Police, which indicated on Monday a ""significant development"" was likely at Tuesday's hearing, face allegations they failed to react quickly enough to the series of disappearances. Some members of the local LGBT community have been critical; mayor John Tory on Tuesday suggested a broader probe into the surrounding circumstances may be required. National LGBT news source Daily Xtra‍'s editorial director, Rachel Giese, said she felt Tuesday's pleas might provide ""some solace for the families and friends of the victims, and for the community more broadly,"" but would not answer questions being asked of authorities.


"
https://en.wikinews.org//wiki/Paris_court_jails_two_police_in_high-profile_rape_case,2019-02-02,Paris court jails two police in high-profile rape case,"Saturday, February 2, 2019 


After a jury trial in Paris, two French police officers were found guilty on Thursday of raping a Canadian tourist in 2014. Both on Thursday received seven-year prison terms. The case has attracted widespread attention.


—Testimony from the chief internal police investigator

Emily Spanton, 39, who has waived her right to anonymity, met officers Antoine Quirin and Nicolas Redouane, 40 and 49, at an Irish pub. They worked for the Brigade de Recherche et d’Intervention, an elite anti-gang unit tasked with investigating serious offending, and offered Spanton a late night tour of the famed police headquarters at 36 Quai des Orfèvres.


CCTV captured their arrival at the building, entering at 0:40 after Spanton smoked a cigarette; she departed in tears, without her tights, and carrying her shoes at 2:00. In between, she testified, she was gang raped by Quirin, Redouane, and an unidentified third officer. She told the court she was forced to drink whiskey and perform oral sex on the men before being raped.


She told a guard at the door, in French and English, ""they raped me"". The defendants claimed Spanton first complained of theft (vol), not rape (viol). Quirin denied any sexual activity, but upon learning his DNA was on Spanton's underwear he claimed sex had been consensual; Redouane consistently claimed sex was consensual. Photographs, videos, and text messages from the night were deleted by the two officers, who were allowed to go home within hours of the allegation.


Spanton had her home and computer searched; officers traveled to Canada and interviewed her friends and family. An initial attempt to prosecute Quirin and Redouane failed; the case was thrown out of court due to insufficient evidence, but an appeal by Spanton and prosecutors secured the opportunity to present the evidence to a jury. At trial, she was questioned on her clothing, and her drinking and sexual habits. Unlike the accused, Spanton was tested for alcohol. She was also drug tested and questioned for hours.


Howard Rubel, a Toronto lawyer representing Spanton, told the BBC after the verdict ""My client is of course very relieved with the verdict and is glad that she withstood the very arduous process that led to today. She is glad that she did her part in allowing justice to unfold."" Sophie Obadia, another lawyer for the victim, told reporters ""Women in France who have been raped don't have to justify their private life. The court has found that Mme Spanton did not lie, she is not a liar. She was portrayed as a liar, she did not lie.""


—One of the victim's lawyers

Both officers indicated they would appeal; Quirin wept in his lawyer's arms when convicted. In addition to prison, the men's identities, protected during the three-week trial owing to their police jobs, are now public and they are to pay €20,000 (£17,500; US$22,900) in compensation. 


The head of the police's internal investigators told the court ""Basic investigations weren't done."" She also said ""I regret we weren’t called immediately. If we had been, I could have made efforts to secure the scene. We could also have heard the officers more rapidly."" In the event, the scene was not secured. The officers, although initially suspended from duty, are back to work. They indicated they would seek suspension of their imprisonment pending their appeals.
"
"https://en.wikinews.org//wiki/Report_indicates_Mexican_monarch_butterfly_population_at_ten-year_high,_reasons_unclear",2019-02-02,"Report indicates Mexican monarch butterfly population at ten-year high, reasons unclear","Saturday, February 2, 2019 


The Center for Biological Diversity announced on Wednesday the monarch butterfly population counted over-wintering in Mexico was 144% greater than last year, with the highest overall population since the winter of 2006–2007. Scientists cautioned against an excess of optimism for the species.


Remarked Center for Biological Diversity scientist Tierra Curry, ""This reprieve from bad news on monarchs is a thank-you from the butterflies to all the people who planted native milkweeds and switched to organic corn and soy products[...] But one good weather year won't save the monarch in the long run, and more protections are needed for this migratory wonder and its summer and winter habitats."" Milkweed is the sole food of the monarch caterpillar.


According to ecologist Chip Taylor of the University of Kansas, last year's relatively cool temperatures in the insects' migration corridor kept them in the right place at the right time to lay eggs with a good chance of survival. He also said this is not likely to happen again next year. Ecologist Ryan Norris of the University of Guelph in Ontario also said human actions had little to do with the increased population.


Almost all of the monarch butterflies ranging across the continent, as far north as Canada, return to the same wintering area in central Mexico's oyamel fir forests every year.  Scientists from the World Wildlife Fund Mexico estimate the population by observing the area turned orange by butterfly bodies on the trees.  This year, the butterflies occupied roughly 6.05 hectares (14.95 acres; .0605 square km), up from 2.48 (6.12 acres) last year.  The hibernation area was as large as 21 hectares in the 1990s and as low as under a hectare in 2014.  


Factors cited for the drop in the monarch's overall population include habitat loss, loss of milkweed to agricultural herbicides, and use of insecticides.


The Center for Biological Diversity and Center for Food Safety requested monarch butterflies be given Endangered Species Act protections from the United States government in 2014.  The decision is pending and expected in June of this year. George Kimbrell of the Center for Food Safety said ""This year's count is a temporary reprieve that doesn't change what the law and science demands, which is that we protect monarchs under the Endangered Species Act before it's too late.""


"
"https://en.wikinews.org//wiki/Block_of_flats_collapses_in_Aleppo,_killing_eleven",2019-02-05,"Block of flats collapses in Aleppo, killing eleven","Tuesday, February 5, 2019 


State media on Saturday reported a war-damaged five-storey block of flats collapsed in a former rebel-held neighbourhood of Aleppo, Syria. The accident in Salaheddin district killed eleven, with a child the sole survivor.


The district was recaptured by the state in 2016 following heavy bombing, in an operation supported by Russia. Little reconstruction has taken place, with such reconstruction efforts as have occurred, by the state, focused on infrastructure. According to AFP, other buildings in Salaheddin are similarly close to collapse.


Rescuers, some using only their hands, dug out the surviving child. Buildings around the collapsed block bear damage from the ongoing conflict. The survivor was rescued from beneath broken breeze blocks.


The United States, which has retreated from a previous goal of ousting Syrian President Bashar al-Assad, has stated reconstruction will cost between US$300 and 400 billion. The US has further indicated no support will come without political reform in Syria. Satellite imaging from 2017, from the United Nations, suggests Aleppo contained 35,000 war-damaged structures at that time.


China, Iran, and Russia have pledged funds and Syria is taxing certain goods toward the cost of reconstruction. 


"
"https://en.wikinews.org//wiki/Bus_carrying_children_overturns_in_Babyninsky,_Russia;_at_least_seven_die",2019-02-06,"Bus carrying children overturns in Babyninsky, Russia; at least seven die","Wednesday, February 6, 2019 


A bus carrying children from Smolensk to Kaluga on Sunday overturned in Babyninsky, Russia. At least seven, including four children, died.


At least 45 were aboard, with occupants trapped for hours at the snowy roadside in the upended vehicle until rescuers extracted them from the scene. Police have opened a criminal case against the driver and detained him for questioning. The occupants were going to a dance competition, according to the mayor of Yartsevo via news agency Interfax. Local officials said 24 people have been hospitalised, but Agence France-Presse reported as many as 32 hospitalised.


The Emergency Situations Ministry stated all occupants were from Smolensk. Officials said most of the injured were minors. Russia suffers one of the highest death tolls from road accidents in the world, reportedly 18.9 deaths per 100,000 people per year; this is lower than previous years. The Emergencies Ministry has, in a statement, called on drivers to ""not forget that the health and lives of other people depend on you."" It also urged people to ""comply with the established rules of behaviour on the road.""


The Emergency Situations Ministry further indicated no additional vehicles were involved and suggested the driver lost control and left the road. The cause of the accident was not known. Dozens of occupants required extricated.
"
https://en.wikinews.org//wiki/Nevada_becomes_first_state_in_U.S._with_majority-female_legislature,2019-02-07,Nevada becomes first state in U.S. with majority-female legislature,"Thursday, February 7, 2019 


On Monday, Nevada became the first state in the United States to begin a state legislative session in which more than half of the elected officials were women, at 50.8 percent.


State Senator Patricia Ann Spearman remarked, ""It's been a long, hard fight. I'm starting to see some of the fruits of not just my labor, but the labor of so many other people whose names I don't know,"" further remarking, ""Women in Nevada have said, 'It's time to do away with the patriarchy that that holds people down. It's just time to do away with it.'"" Democrat Spearman, a minister and former Army colonel, was first elected to the state senate in 2012 when she was about 57.


Newly elected Assemblywoman Selena Torres said, ""It's really exciting to be part of this female majority, but also to be a Latina sitting in that majority[...] And when you have students that are recognizing, maybe for the first time, that they too have the ability to be involved and run for office, it truly highlights the importance.""


According to Rutgers University political scholar Kelly Dittmar, ""Women hold fewer than 30 percent of state legislative seats across the country, fewer than 25 percent of congressional seats, so getting to 50 percent in any one place is something significant."" Dittmar went on to add, ""If we want to see parity, it means that we also need to increase the number of Republican women, because we're not going to get to gender parity in most places if we don't fare better in both parties."" Among women serving in state legislatures nationwide, about 70 percent belong to the Democratic party.


A Republican Assemblywoman, Jill Tolles, also commented on party disparity among female candidates: ""Before I ran for office I did look at the makeup and think, 'There's just not as many females in the Republican Party, and how do we change that?'""


Colorado also has a female majority in its lower house but not in its state legislature overall.  New Hampshire also once had a female majority in one house but does not have one now.  In the country overall, women hold about 28 percent of legislative seats.  


The United States has both a federal-level legislative body, made up of the Senate and House of Representatives, which make laws applicable to the entire country; and separate state and local legislatures, which make laws applicable only to that specific state or other district.


"
"https://en.wikinews.org//wiki/Bishop_Emeritus_Dinualdo_Gutierrez_of_Marbel,_Philippines_dies",2019-02-11,"Bishop Emeritus Dinualdo Gutierrez of Marbel, Philippines dies","Monday, February 11, 2019 


Roman Catholic Bishop Emeritus Dinualdo Gutierrez of the Marbel diocese in the Philippines, 79, died early yesterday morning, in a General Santos City hospital, according to the Catholic Bishops' Conference of the Philippines (CBCP). He would have been 80 on February 20.


In a statement, the current bishop, Allan Casicas, said, ""It is with great sadness that I announce the death of Most Rev. Dinualdo Gutierrez, Bishop-Emeritus of Marbel. He passed away 5:03 AM, February 10, 2019, at the Gen. Santos Doctors' Hospital.""  Casicas also asked people to ""please pray for the repose of his soul"".


Gutierrez was described by the CBCP as ""a strong advocate for the environment in a province threatened by mining interests."" Under him, the diocese had protested against a copper and gold mining project.


Gutierrez was suffering from prostate cancer and chronic obstructive pulmonary disease. He was reportedly seen with a small oxygen tank during public events.


"
https://en.wikinews.org//wiki/Pioneering_oceanographer_Walter_Munk_dies_of_pneumonia_in_California,2019-02-11,Pioneering oceanographer Walter Munk dies of pneumonia in California,"Monday, February 11, 2019 


The death of pioneering oceanographer Walter Munk was announced on Friday by the University of California, San Diego. He was 101 and died of pneumonia in La Jolla, California.


Munk was born in Austria, but he emigrated to the United States to pursue his education, before moving to California in 1939 due to a love interest in La Jolla. Although this romance failed, he remained there, taking a job at the Scripps Institution of Oceanography. He served in the US Army in World War Two, before being recalled to Scripps where he assisted in work to predict likely wave conditions during Allied landings on both Pacific and Atlantic coasts. He also researched ways to counter military submarines.


Munk's work was later used during the D-Day landings. Post-war, he was involved in nuclear weapons research, observing a 1950s atomic bomb test from a raft and receiving fallout from it. Other research interests included oceanic currents and the interrelation of the sea with the planetary climate.


Earning a post-war PhD in oceanography from University of California, Los Angeles, Munk was an early scientific adopter of scuba equipment and in addition to physical processes was also interested in marine life. A species of devil ray known to leap out the water as if taking flight was named after Munk.


""Walter was the most brilliant scientist I have ever known,"" said University of California, San Diego's chancellor, Pradeep Khosla. Khosla talked of Munk's ""countless discoveries that put the university on the map as a great research institution"" and ""his global leadership on the great scientific issues of our time."" Scripps Oceanography director Margaret Leinen said ""Munk has been a world treasure for ocean science and geophysics."" She described him as ""a guiding force, a stimulating force, a provocative force in science for 80 years"" who was ""one of the most distinguished and honored scientists in the world"" and ""always interested in sparking a discussion about what's coming next.""


Awards included a trip to the White House to receive the US National Medal of Science, and the French Legion of Honour, received last year during a visit to Paris. 


His wife Mary said ""We thought he would live forever. His legacy will be his passion for the ocean, which was endless.""
"
https://en.wikinews.org//wiki/Thai_political_party_withdraws_nomination_of_princess_for_prime_minister,2019-02-11,Thai political party withdraws nomination of princess for prime minister,"Monday, February 11, 2019 


On Saturday, Thailand's Thai Raksa Chart Party withdrew from using Princess Ubolratana Mahidol as their candidate for prime minister in response to a statement from her younger brother, King Maha Vajiralongkorn.  Shortly after she formally filed for candidacy, the palace issued a statement to the effect the king considered it inappropriate for Thai royals to run for elected office.  The constitutionality of the Princess's candidacy had also been challenged by the opposing military political party.


The palace issued the following statement from the king: ""Even though she relinquished her title according to royal laws [...] she still retains her status and position as a member of the Chakri dynasty [...] Involvement of a high-ranking member of the royal family in politics, in whatever way, is an act that conflicts with the country's traditions, customs, and culture, and therefore is considered extremely inappropriate.""


""Thai Raksa Chart party complies with the royal command,"" the party informed the press. The election is scheduled for March 24.


This past Friday, the princess, 67, announced her candidacy for the prime ministry under the Thai Raksa Chart Party, making her the first Thai royal to seek elected office.


The Thai Raksa Chart party was founded by supporters of the Shinawatra family.  A military coup removed then-prime-minister Thaksin Shinawatra in 2006, and another his sister Yingluck Shinawatra in 2014, which placed incumbent Prayuth Chan-o-cha in office.  The Thai Raksa Chart Party did not immediately announce whom they would support to run against Chan-o-cha.


Thai law forbids both speaking ill of the royal family and using the monarchy for a political campaign.  Officially, Princess Ubolratana no longer holds a royal title, having lost it in 1972 upon her marriage to a U.S. national whom she met while studying at the Massachusetts Institute of Technology.  Although she has since divorced and returned to Thailand, her title was not restored.


In support of her candidacy, Princess Ubolratana pointed out she had ""relinquished my royal titles and lived as a commoner[.]"" Sources report she is generally treated as royalty by the Thai populace.  Following the party's announcement, she used Instagram to thank supporters.


The country's election commission is scheduled to discuss the events of this past weekend on Monday. They are required to rule by this coming Friday on the acceptability of all candidates.


The Thai monarchy was limited by a constitution in 1932.


"
https://en.wikinews.org//wiki/German_migrant_rescue_charity_renames_ship_after_drowned_Syrian_toddler,2019-02-12,German migrant rescue charity renames ship after drowned Syrian toddler,"Tuesday, February 12, 2019 


German migrant marine rescue charity Sea-Eye on Sunday renamed their ship after Alan Kurdi, a three-year-old Syrian child who drowned offshore of Turkey. Relatives of the boy attended the renaming ceremony on the Spanish island of Majorca.


Kurdi, his brother, and his mother were among eleven migrants who died in a storm on the Mediterranean Sea in 2015; they had, his surviving father says, paid people smugglers to take them from Turkey to Greece in a small inflatable boat. A photograph of his remains on a Turkish beach drew widespread attention. The accident happened during the height of the European migrant crisis, which saw a large spike in immigration to the continent.


""This day is very hard for me, as I re-experience many memories,"" said his father, Abdullah Kurdi, following the ceremony. ""It's people with good heart in this organization. So my boy's name stands for something good and his little soul can find ... peace."" Abdullah Kurdi now resides in Iraq. The boy's aunt, Tima Kurdi, also attended the ceremony.


Sea-Eye spokesperson Carlotta Weibl said ""The name 'Alan Kurdi' shall be a reminder of what our work is really about. It is not about ships, captains, NGOs [Non-Governmental Organizations] and clashes with misguided politicians. It is about actual persons, like Alan, [and his brother and mother], who drown in the Mediterranean daily[, and] it is about the endless pain and grief their loved ones have to feel."" Sea-Eye credit themselves with around 14,000 lives saved during 60 rescues since commencing work in 2016. Their ship, MV Alan Kurdi, was previously MV Professor Albrecht Penck.


Turkey sentenced two people smugglers to four years of prison each for their roles in the events surrounding Kurdi and his fellow migrants' September 2015 deaths. Kurdi's image lead to international public calls for more effort to assist migrants from Syria; since then, anti-immigration groups have increased their numbers and activities in Europe.
"
"https://en.wikinews.org//wiki/Hotel_fire_kills_at_least_seventeen_in_Karol_Bagh,_New_Delhi",2019-02-13,"Hotel fire kills at least seventeen in Karol Bagh, New Delhi","Wednesday, February 13, 2019 


The Hotel Arpit Palace in the Karol Bagh area of the Indian capital, New Delhi, caught fire yesterday morning. At least seventeen people died and 35 were rescued, according to officials, some of whom were hospitalised. 


Many of the affected guests were Indian; the Myanma embassy confirmed two Buddhist pilgrims from Myanmar also died. The area is popular with visitors, with budget hotels and shopping districts. Firefighters dispatched around 30 vehicles; personnel reportedly had control of the blaze by 8:00am local time. No cause was immediately known, but a fire officer said wooden panels led to corridors becoming unusable for escape.


Local media reported most of the deceased suffocated. One child was, according to the fire service, among the dead. The hotel's website estimated 120 people were in the 25-year-old building at the time. A judicial inquiry was ordered, according to police. Prime Minister Narendra Modi tweeted ""Deeply saddened by the loss of lives"" and offered ""condolences to the families of those who lost their lives. May the injured recover soon.""


According to eyewitnesses, the deceased child and his mother were among victims who leapt from the burning hotel. The top floor has been extensively damaged and blackened by the blaze. Satyendra Jain, the city's home minister, said ""Buildings can only be constructed up to four floors in Delhi[...] This hotel had been built up to six floors. It's gross negligence on the part of the officers who allowed the extra floors to be built. The entire hotel has wooden panelling, this shows carelessness on the part of the owner.""


Fires are common in India. Activists claim safety standards are routinely ignored.


"
"https://en.wikinews.org//wiki/Study_indicates_as_great_white_shark_disappears,_living_fossil_moves_in",2019-02-16,"Study indicates as great white shark disappears, living fossil moves in","Saturday, February 16, 2019 


On Wednesday, scientists from the University of Miami and Apex Shark Expeditions published a study in Scientific Reports, an on-line journal, documenting the disappearance of the great white shark (Carcharodon carcharias) from a specific area off the coast of South Africa.  The study found that when the whites disappeared, a Jurassic-era predator called the sevengill shark (Notorhynchus cepedianus) moved in.


The study was a collaborative project between Neil Hammerschlag of the Rosenstiel School of Marine and Atmospheric Science at the University of Miami and Chris Fallows of Apex Shark Expeditions, a company that conducts cage diving and shark viewing trips.


The study covered more than 8000 hours of shark observations in South Africa's False Bay spread out over the past 18 years.  The great white shark population remained relatively stable until 2015, at which point their numbers went into sharp decline, sometimes reaching zero during 2017–2018.  At those times, another predator, the sevengill shark, previously unknown in the study area, began to appear.  The sevengill is sometimes called a living fossil because it closely resembles similar sharks from prehistoric times.


Fallows remarked, ""In 18+ years of working at Seal Island, we had never seen sevengill sharks in our surveys[...] Following the disappearance of white sharks in 2017, sevengill began to show up for the first time and have been increasing in number ever since.""


The study itself outlined the tight correlation between the absence of white sharks and the presence of sevengills: ""[S]evengill sharks [...] were only detected during the prolonged periods of complete white shark absence, disappearing from our surveys during the intermittent short periods when white sharks temporarily returned to Seal Island, albeit in very low numbers, only to reappear when the white sharks were again absent from surveys[.]""


The sevengill shark usually lives in areas where the sea floor is thick with kelp, as opposed to the relatively clear-bottomed study area.  The sevengill and great white are both ordinarily apex predators and seek some of the same food, such as cape fur seals, but great whites can also prey directly on sevengills.  The great white shark and orca are the only species known to eat adult sevengills.  The sevengill has seven gills, whereas most species of shark have only five gills on each side of their bodies.


The scientists behind the present study only noted various hypotheses about the cause of the disappearance of great white sharks from this area, though Dr. Alison Kock of the University of Cape Town has reported a correlation with the entry of orcas into False Bay, possibly because human activity has rendered prey hard to find elsewhere.  These orcas, she suggested, specialize in hunting sharks.


The researchers noted the sevengill sharks might not have the same effect on the ecosystems involved as the great whites have had, citing the ecological disruption apparently caused off Alaska when a change in orca behavior had a knock-on effect, disrupting sea otters' predation of sea urchins, whose population then exploded, plowing through the area's kelp forests.


"
"https://en.wikinews.org//wiki/Francis_D%27Souza,_former_Deputy_Chief_Minister_of_Goa,_dies_aged_64",2019-02-17,"Francis D'Souza, former Deputy Chief Minister of Goa, dies aged 64","Sunday, February 17, 2019 

On Thursday, Francis D'Souza, previously the Deputy Chief Minister of the state of Goa, India, died.  He had been suffering from cancer.  He was 64 years old.


D'Souza had relatively recently been dismissed from being a minister because of his health. He had advanced pancreatic cancer.


Goa's government announced three days of mourning for D'Souza. Damodar Naik, spokesperson for the Bharatiya Janata Party, said D'Souza had been an ""iconic"" leader of the party.


Chief Minister Manohar Parrikar tweeted he was ""[e]xtremely pained to hear about the demise of my dear childhood friend, colleague and former Deputy Chief Minister (Dy CM) of Goa advocate Francis D'Souza. A wonderful human being and a leader loved by all. He devoted himself to public service. His demise is a great personal loss"". D'Souza worked with Manohar's government, being the Deputy Chief Minister.


State Congress President Girish Chodankar called D'Souza ""humble and soft-spoken"". The Aam Aadmi Party in Goa, in its statement, said he was a ""gentleman politician"".


"
"https://en.wikinews.org//wiki/Fire_kills_nine,_injures_dozens_in_Chittagong,_Bangladesh_slum",2019-02-18,"Fire kills nine, injures dozens in Chittagong, Bangladesh slum","Monday, February 18, 2019 


A fire yesterday morning destroyed at least 200 makeshift homes in a slum in Chittagong, a port city in Bangladesh. Officials said it killed nine people and injured at least 50 more.


Jasim Uddin, a spokesperson for the fire service, told the Associated Press four victims were from a single family. Following the fire's start it took around five hours to gain control of the blaze as it consumed bamboo and tarpaulin housing. The fire in Bhera Market broke out at around 3:30am. The fire service was reportedly investigating the possibility of an electrical fault triggering the accident.


Millions dwell in the nation's slums, and while there was no suggestion on Sunday of sabotage, local activists claimed fires have in the past been deliberately set to clear away slum buildings for redevelopment. One activist, Nur Khan Liton, on Sunday told Agence France-Presse arson has been used ""as a weapon to evict poor slum dwellers and squatters from government or private property"" by developers.


Yesterday morning also saw an earthquake of reported magnitude 4.9 in the city. No injuries were recorded; buildings in the city were shaken. 


"
https://en.wikinews.org//wiki/Sixteen_states_sue_U.S._President_Trump_to_stop_declaration_of_emergency_for_border_wall,2019-02-21,Sixteen states sue U.S. President Trump to stop declaration of emergency for border wall,"Thursday, February 21, 2019 


On Monday, attorneys general from sixteen states filed a combined lawsuit against the state of emergency United States President Donald Trump declared last Friday so he could fund a wall on the U.S.-Mexican border.


The motion claims Trump's declaration is unconstitutional, and that the states filing suit have standing to do so because building the wall would divert funding away from programs that would otherwise be performed to the benefit of these states.  Because only Congress may allocate funds in this way, reads the motion, the declaration of state of emergency violates the United States Constitution's separation of powers clause.  The lawsuit was filed in the U.S. District Court for Northern District of California.


Trump's state of emergency appears to allow him to pull funding for the border wall from other places: potentially, according to Al Jazeera, US$3.6 billion from a Pentagon construction budget, $2.5 billion from anti-drug programs, and $601 million from a forfeiture fund within the U.S. Treasury Department.


""President Trump treats the rule of law with utter contempt,"" said California Attorney General Xavier Becerra. ""He knows there is no border crisis, he knows his emergency declaration is unwarranted, and he admits that he will likely lose this case in court.""


Becerra is joined in this legal action by attorneys general from Maine, New York, New Jersey, Connecticut, Delaware, Maryland, Virginia, Michigan, Illinois, Minnesota, Colorado, New Mexico, Nevada, Oregon, and Hawaii.


On Friday, President Trump declared a state of emergency so he could begin the construction of additional wall along the U.S.-Mexican border, claiming this would stem illegal immigration.  Congress has repeatedly denied funding for such a wall, and the conflict between congressional leaders and the president caused a delay in budgetary decisions that led to a government shutdown lasting several weeks this past December and January.  On Friday, Congress approved a budget authorizing funding with about a quarter as much money  as the president had requested for a border wall.  He declared a state of emergency the same day.


This is not the first lawsuit to be filed against the state of emergency. On Friday, an environmental group and private property owners from the border state of Texas filed a motion claiming the state of emergency is unconstitutional and violated their property rights.


"
"https://en.wikinews.org//wiki/Zebra_stripes_may_%27dazzle%27_pathogen-packing_horse_flies,_say_scientists",2019-02-23,"Zebra stripes may 'dazzle' pathogen-packing horse flies, say scientists","Saturday, February 23, 2019 


In findings published on Wednesday in PLoS One, scientists from the University of Bristol and UC Davis say zebras may have gotten their stripes to confuse ectoparasites, such as flies.


The researchers observed tabanid horse flies around zebras and domestic horses in captive settings and they found the flies had a harder time landing on zebras than on the monochrome coats of the horses.


Results showed the horse flies hovered over both types of animals at roughly the same rate but, over zebras, they did not always slow down fast enough to land successfully.  They then equipped horses with both zebra-striped and unstriped cloths and again observed that the flies had trouble landing on the striped surfaces.


""This reduced ability to land on the zebra's coat may be due to stripes disrupting the visual system of the horse flies during their final moments of approach. Stripes may dazzle flies in some way once they are close enough to see them with their low-resolution eyes[,]"" said study co-author and Royal Society University Research Fellow Martin How.


Scientists have long wondered about the evolutionary impetus behind zebras' coat patterns.  Other hypotheses include the idea that stripes may confuse predators, facilitate social interactions within the herd, and regulate body temperature.


In Africa, where zebras evolved, flies can carry dangerous blood-borne pathogens.


"
